fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
107286,Judgment Night,"Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.",19372,6.6,R,"Action,Crime,Drama","manhunt,murder,suspense,boxing,mall",6600,1993-10-15,"Emilio Estevez,Cuba Gooding Jr.,Denis Leary",Stephen Hopkins,https://m.media-amazon.com/images/M/MV5BZmQzMDMwNWYtMDA5OC00ODE1LWFkNWEtNDJiNzU1ODk1N2I3XkEyXkFqcGc@._V1_.jpg
118460,The Shining,A recovering alcoholic must wrestle with demons within and without when he and his family move into a haunted hotel as caretakers.,18756,6.1,Not Rated,"Drama,Fantasy,Horror","psychic,gifted child,hallucination,imaginary friend,author",,1997-04-27,"Rebecca De Mornay,Steven Weber,Wil Horneff",,https://m.media-amazon.com/images/M/MV5BZThiZTZjMGQtOWRhYy00NzVmLTg4MTktMzQwMWE0Y2FlZmUzXkEyXkFqcGc@._V1_.jpg
2262315,The Good Neighbor,A pair of mischievous high school kids create the illusion of a haunting on an unsuspecting elderly neighbor while keeping his every reaction under surveillance. A series of coincidences leads to tragedy.,18755,6.3,Not Rated,"Crime,Drama,Horror","teenage prankster,suicide,fake ghost,hidden camera,prank",5880,2016-06-30,"James Caan,Logan Miller,Keir Gilchrist",Kasra Farahani,https://m.media-amazon.com/images/M/MV5BMjI0NTA5ODc4NV5BMl5BanBnXkFtZTgwNjUzOTc2OTE@._V1_.jpg
1653665,Goodbye Christopher Robin,"The relationship between writer AA Milne and his son, Christopher Robin, and how this became the inspiration for Winnie the Pooh.",30359,7.1,P,"Biography,Drama,Family","storybook,what happened to epilogue,father and son walk hand in hand,bookshop,year 1928",6420,2018-03-16,"Domhnall Gleeson,Margot Robbie,Kelly Macdonald",Simon Curtis,https://m.media-amazon.com/images/M/MV5BZGVmNWZiNDgtMzk2YS00ZGM2LWFjOTQtODk5OGRkZmMzNmYzXkEyXkFqcGc@._V1_.jpg
8004664,Come Play,A monster named Larry manifests itself through smart phones and mobile devices. Feature film version of the 2017 short film.,18942,5.8,PG-13,"Drama,Horror,Mystery","autism,based on short film,monster,reference to spongebob squarepants,telephone terror",5760,2020-10-30,"Azhy Robertson,Gillian Jacobs,John Gallagher Jr.",Jacob Chase,https://m.media-amazon.com/images/M/MV5BMmIxODZjZjEtODIyZi00MWY3LTk5YzgtZTNhMDZkZDU4Mjc2XkEyXkFqcGc@._V1_.jpg
10515988,Paranormal Activity: Next of Kin,"Margot, a young woman who was abandoned by her mother as a baby, travels to a secluded Amish community with a documentary film crew seeking answers about her mother and extended family.",17764,5.3,R,"Horror,Mystery,Thriller","franchise,sequel,supernatural creature,uber,vanity",5880,2021-10-29,"Emily Bader,Roland Buck III,Dan Lippert",William Eubank,https://m.media-amazon.com/images/M/MV5BOTE3MDhiNTctMzAwNi00ZDQ2LWEwYTUtMmQxODQzYWQ3OGM3XkEyXkFqcGc@._V1_.jpg
6439020,The Personal History of David Copperfield,A modern take on Charles Dickens's classic tale of a young orphan who is able to triumph over many obstacles.,23045,6.4,PG,"Comedy,Drama","poverty,writer,1800s,london england,orphan",7140,2020-01-24,"Dev Patel,Hugh Laurie,Tilda Swinton",Armando Iannucci,https://m.media-amazon.com/images/M/MV5BNTcwY2Q1NDMtMDUwNi00NzY1LWI0NWYtOWNkZTY2NzRjYjY1XkEyXkFqcGc@._V1_.jpg
2393845,Kill Me Three Times,"Professional hit-man Charlie Wolfe finds himself in three tales of murder, blackmail and revenge after a botched contract assignment.",24412,5.8,R,"Action,Adventure,Comedy","hitman,criminal as protagonist,criminal,murderer as protagonist,dark comedy",5400,2015-04-17,"Simon Pegg,Teresa Palmer,Alice Braga",Kriv Stenders,https://m.media-amazon.com/images/M/MV5BMTQ0ODcxMjc1Ml5BMl5BanBnXkFtZTgwNDI4OTg1NDE@._V1_.jpg
8130968,Badla,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,31811,7.7,,"Crime,Drama,Mystery","walking on a bridge,unreliable narrator,lift,murder case,lawyer",7080,2019-03-08,"Amitabh Bachchan,Taapsee Pannu,Antonio Aakeel",Sujoy Ghosh,https://m.media-amazon.com/images/M/MV5BMDEyNjI2NTktZmJlMy00Njk5LTk2OGQtMjI5NTAwNWRiZmFlXkEyXkFqcGc@._V1_.jpg
140379,A Midsummer Night's Dream,"Lovers' lives are complicated by city law, feuding faerie royalty, and... love.",27438,6.4,PG-13,"Comedy,Fantasy,Romance","fairy,unrequited love,love potion,transformation,shakespeare's a midsummer night's dream",6960,1999-05-14,"Kevin Kline,Michelle Pfeiffer,Rupert Everett",Michael Hoffman,https://m.media-amazon.com/images/M/MV5BNTlhNTQ3MzUtZDBjNi00YjRjLWExOTQtMTczYjM0MTkzYzI5XkEyXkFqcGc@._V1_.jpg
67656,Ecologia del delitto,The murder of a wealthy countess triggers a chain reaction of brutal killings in the surrounding bay area as several unscrupulous characters try to seize her large estate.,13371,6.5,R,"Horror,Mystery,Thriller","inheritance,serial murder,stabbed during sex,flashback,running naked",5040,1971-09-08,"Claudine Auger,Luigi Pistilli,Claudio Camaso",Mario Bava,https://m.media-amazon.com/images/M/MV5BNDZhYjM0ZTctMTBmMi00OTk0LTlhZDMtMGJhODQzOWY0NWE0XkEyXkFqcGc@._V1_.jpg
810784,Bright Star,"Nineteenth-century English poet, John Keats and his dressmaking neighbor, Fanny Brawne, have total disregard for each other. An unlikely romance develops and they fall deeply in love near the end of his life.",29040,6.9,PG,"Biography,Drama,Romance","reed,artistic creation,period drama,costume drama,female director",7140,2009-11-06,"Abbie Cornish,Ben Whishaw,Paul Schneider",Jane Campion,https://m.media-amazon.com/images/M/MV5BMTg0NjEwNDgxNF5BMl5BanBnXkFtZTcwMjkyOTM3Mg@@._V1_.jpg
9788510,Zima Blue,The renowned artist Zima recounts his mysterious past and rise to fame before unveiling his final work.,21359,8.3,TV-MA,"Animation,Short,Action","blue,pool cleaner,robot,pool,artist",600,2019-03-15,"Kevin Michael Richardson,Emma Thornett","Gabriele Pennacchioli,Robert Valley",https://m.media-amazon.com/images/M/MV5BZTM5YTg3NWQtYmE5MC00ZDM2LTg1YWMtNjFhYzI0MjBhYTNjXkEyXkFqcGc@._V1_.jpg
1592873,LOL,"As a new year at school begins, Lola's heart is broken by her boyfriend, though soon she's surprised by her best friend, promising musician Kyle, who reveals his feelings for her.",58712,4.4,PG-13,"Comedy,Drama,Romance","female protagonist,teen protagonist,teen romance,voice over narration,scene during opening credits",5820,2012-03-01,"Miley Cyrus,Douglas Booth,Ashley Greene",Lisa Azuelos,https://m.media-amazon.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_.jpg
424880,Candy,"A poet falls in love with an art student who gravitates to his bohemian lifestyle -- and his love of heroin. Hooked as much on one another as they are on the drug, their relationship alternates between states of oblivion, self-des...",48394,7.2,R,"Drama,Romance","heroin,drug addict,prostitute,sex in a car,brothel",6480,2006-05-25,"Heath Ledger,Abbie Cornish,Geoffrey Rush",Neil Armfield,https://m.media-amazon.com/images/M/MV5BYjdhNDA3MmItZDBkOC00NmEyLTljZDgtMmYyYWFmMDA1ZGRkXkEyXkFqcGc@._V1_.jpg
1748207,Sound of My Voice,Two documentary filmmakers attempt to penetrate a cult who worships a woman who claims to be from the future.,23225,6.6,R,"Drama,Mystery,Sci-Fi","manipulation,cult,cult leader,sect,secret handshake",5220,2012-08-03,"Christopher Denham,Nicole Vicius,Brit Marling",Zal Batmanglij,https://m.media-amazon.com/images/M/MV5BMTExMzcwODc5NDBeQTJeQWpwZ15BbWU3MDQ2MzU2NTc@._V1_.jpg
108171,Sniper,A veteran US Marine sniper is partnered with a rookie sniper as his spotter to take out a politician and a rebel leader in the jungles of Panama.,25831,6.1,R,"Action,Thriller,War","sniper,jungle,shot in the head,soldier,machine gun",5880,1993-01-29,"Tom Berenger,Billy Zane,J.T. Walsh",Luis Llosa,https://m.media-amazon.com/images/M/MV5BMWE1Y2M0OTAtMDkzMy00Zjk0LTgwYjYtZjExNjVmZjQ3NmE5XkEyXkFqcGc@._V1_.jpg
4209256,Colony,"In the wake of a mysterious alien invasion, a family fights to stay together in a new world order.",40155,7.3,TV-14,"Action,Adventure,Drama","occupation,military occupation,rebellion,alien invasion,resistance",,2016-01-14,"Josh Holloway,Sarah Wayne Callies,Peter Jacobson",,https://m.media-amazon.com/images/M/MV5BMTg1MzAzODQ5OF5BMl5BanBnXkFtZTgwMDA1MDI0NTM@._V1_.jpg
187636,Farscape,"Thrown into a distant part of the universe, an Earth astronaut finds himself part of a fugitive alien starship crew.",41166,8.3,TV-14,"Action,Adventure,Drama","outer space,alien spacecraft,astronaut,space adventure,1990s",,1999-03-19,"Ben Browder,Claudia Black,Anthony Simcoe",,https://m.media-amazon.com/images/M/MV5BOTE4NjhiOGEtMDI5ZS00M2JhLWFjYTUtNGMyNWNmYmE5NmFmXkEyXkFqcGc@._V1_.jpg
209077,Ken Park,Ken Park is about several Californian skateboarders' lives and relationships with and without their parents.,31185,5.8,Not Rated,Drama,"female nudity,unsimulated sex,sex with girlfriend's mother,female full frontal nudity,female pubic hair",5580,2003-04-03,"Adam Chubbuck,James Bullard,Seth Gray","Larry Clark,Edward Lachman",https://m.media-amazon.com/images/M/MV5BYTFjZjEyNDMtNDc5MC00ZWFkLWExYjUtM2QxMGQ5YTY2MmY3XkEyXkFqcGc@._V1_.jpg
45758,Fear and Desire,Four soldiers trapped behind enemy lines must confront their fears and desires.,14202,5.3,Not Rated,"Drama,Thriller,War","woman tied up,directorial debut,soldier,voice over narration,philosophy",3720,1953-04-01,"Frank Silvera,Kenneth Harp,Paul Mazursky",Stanley Kubrick,https://m.media-amazon.com/images/M/MV5BMzU5OGNkMDItMzU4Yi00ZmZjLWI2MmQtZGFkOGMzNGIxMTcwXkEyXkFqcGc@._V1_.jpg
118254,Ally McBeal,Follows the personal and professional life of lawyer Ally.,37231,6.9,TV-PG,"Comedy,Drama,Fantasy","1990s,2000s,20th century,21st century,lawyer",,1997-09-08,"Calista Flockhart,Greg Germann,Jane Krakowski",,https://m.media-amazon.com/images/M/MV5BMTg1NTI0MTUxMl5BMl5BanBnXkFtZTcwODE1MzgyMQ@@._V1_.jpg
1621039,Free Birds,"A pair of turkeys discover a time machine and decide to use it to travel to the first Thanksgiving, to take turkeys off the menu forever.",26803,5.8,PG,"Animation,Adventure,Comedy","animal in title,1620s,time machine,dog,pizza",5460,2013-11-15,"Woody Harrelson,Owen Wilson,Dan Fogler",Jimmy Hayward,https://m.media-amazon.com/images/M/MV5BNjE0NjIwMzAwOF5BMl5BanBnXkFtZTgwOTIyMzMzMDE@._V1_.jpg
60934,The Sand Pebbles,"In 1926, a U.S. Naval engineer gets assigned to a gunboat on a rescue mission in war-torn China.",16933,7.5,Approved,"Adventure,Drama,Romance","1920s,brutality,american in asia,american in china,gunboat",10920,1966-12-20,"Steve McQueen,Richard Attenborough,Richard Crenna",Robert Wise,https://m.media-amazon.com/images/M/MV5BNTFiMmNmZTctNGQ5ZC00MDEyLTg4NGQtYTQ5NWI3ZGIxZjdhXkEyXkFqcGc@._V1_.jpg
33152,The Thief of Bagdad,"After being tricked and cast out of Bagdad by the evil Jaffar, King Ahmad joins forces with a thief named Abu to reclaim his throne, the city, and the Princess he loves.",14958,7.4,Approved,"Adventure,Family,Fantasy","genie,spider,spiderweb,giant spider,giant spiderweb",6360,1940-12-25,"Conrad Veidt,Sabu,June Duprez","Ludwig Berger,Michael Powell,Tim Whelan",https://m.media-amazon.com/images/M/MV5BYzk0ODA0MTMtODNjZC00ZjNjLTg4OGEtMzM2ZWEwNTE3MDY4XkEyXkFqcGc@._V1_.jpg
37988,The Picture of Dorian Gray,"Londoner Dorian Gray stays young, but his portrait ages.",14879,7.5,Approved,"Drama,Fantasy,Horror","1890s,painting,painter,soul,hedonist",6600,1945-03-03,"George Sanders,Hurd Hatfield,Donna Reed",Albert Lewin,https://m.media-amazon.com/images/M/MV5BYjE0NjNhODQtNTc5OS00NzVhLWI4NDUtOTdiYzY0ZTIyNzg2XkEyXkFqcGc@._V1_.jpg
2301459,Hazard Pay,"To Skyler's dismay, Walt moves back into the house. Walt, Mike and Jesse meet with Saul to talk about finding a new place to cook.",30211,8.8,TV-14,"Crime,Drama,Thriller","exterminator,crying,money,cigarette smoking,breakup",2820,2012-07-29,"Bryan Cranston,Anna Gunn,Aaron Paul",Adam Bernstein,https://m.media-amazon.com/images/M/MV5BMTk2MDk0NzE4OF5BMl5BanBnXkFtZTcwMzk2MzQxOA@@._V1_.jpg
41716,On the Town,Three sailors wreak havoc as they search for love during a whirlwind 24-hour leave in New York City.,19165,7.3,Approved,"Comedy,Musical,Romance","shore leave,sailor,new york city,police officer,chinatown manhattan new york city",5880,1949-12-30,"Gene Kelly,Frank Sinatra,Betty Garrett","Stanley Donen,Gene Kelly",https://m.media-amazon.com/images/M/MV5BYTgzZTRmNDUtOTk3Ni00MDU1LWExMWQtMDc5ZTRkN2Y1YTNlXkEyXkFqcGc@._V1_.jpg
295721,Taxi 3,"Out to stop a new gang disguised as Santa Claus, Emilien and Daniel must also handle major changes in their personal relationships.",46524,5.8,Not Rated,"Action,Comedy,Crime","marseille france,villainess,taxi,taxi driver,local blockbuster",5040,2003-01-29,"Samy Naceri,Frédéric Diefenthal,Bernard Farcy",Gérard Krawczyk,https://m.media-amazon.com/images/M/MV5BNzdjODU5ODQtZjkzOC00MTNiLWFhZjQtNDcyZmI1MmM2Yzg2XkEyXkFqcGc@._V1_.jpg
5278506,Tickled,"Journalist David Farrier stumbles upon a mysterious tickling competition online. As he delves deeper he comes up against fierce resistance, but that doesn't stop him getting to the bottom of a story stranger than fiction.",21672,7.5,R,"Documentary,Crime,Mystery","tickling,humiliation,competitive endurance tickling,tickling fetish,crowdfunded",5520,2016-05-26,"David Farrier,Dylan Reeve,David Starr","David Farrier,Dylan Reeve",https://m.media-amazon.com/images/M/MV5BZTI5NWMzZjctMmJlMS00M2U0LTkxZWYtZTU5N2MzYjZjZGQ4XkEyXkFqcGc@._V1_.jpg
842929,Paranoid Park,A teenage skateboarder's life begins to fray after he is involved in the accidental death of a security guard.,32237,6.6,R,"Crime,Drama,Mystery","skateboarder,underage sex,portland oregon,skateboard park,blonde",5100,2007-10-24,"Gabe Nevins,Daniel Liu,Taylor Momsen",Gus Van Sant,https://m.media-amazon.com/images/M/MV5BMTM4NjM1MTg2Nl5BMl5BanBnXkFtZTcwMjc2MDE2MQ@@._V1_.jpg
319969,Carnivàle,"During the Great Depression, an Oklahoma farm boy and a charismatic minister learn that they are key players in a proxy war being fought between Heaven and Hell.",47621,8.4,TV-MA,"Drama,Fantasy,Mystery","tarot card,surrealism,good versus evil,carnie,female topless nudity",,2003-09-14,"Michael J. Anderson,Adrienne Barbeau,Clancy Brown",,https://m.media-amazon.com/images/M/MV5BMjNkYTAwMjQtNjZlNC00MGZiLWE1YTYtNmNjMjE5ODAzY2U2XkEyXkFqcGc@._V1_.jpg
3612032,Wrong Turn VI,An inheritance leads a young man and his friends to an abandoned resort inhabited by two sketchy caretakers and a clan of mutant cannibals.,18243,4.1,R,"Adventure,Horror","female nudity,sex scene,female frontal nudity,female rear nudity,blonde",5460,2014-10-13,"Anthony Ilott,Chris Jarvis,Aqueela Zoll",Valeri Milev,https://m.media-amazon.com/images/M/MV5BYjU0ZjMxNGMtNjAzNy00ZTFkLTkzODctYzJkNWM2NmNmMjFlXkEyXkFqcGc@._V1_.jpg
2640044,Masters of the Air,"During World War II, five miles above the ground and behind enemy lines, ten men inside an aluminum bomber known as a ""Flying Fortress"" battle antiaircraft fire and unrelenting flocks of German fighters.",58107,7.8,T18,"Action,Drama,History","world war two,b 17 bomber,male protagonist,male nudity,based on book",,2024-01-26,"Callum Turner,Anthony Boyle,Austin Butler",,https://m.media-amazon.com/images/M/MV5BMzViZjM3ZTUtZDdiZS00MDUzLTgxZjYtYmUwNDNlNWRiYmY4XkEyXkFqcGc@._V1_.jpg
1610527,Workaholics,"A single-camera comedy featuring three friends who work together as telemarketers from 9 to 5, and live together from 5 to 9.",57158,8.1,TV-14,Comedy,"homoeroticism,one word title,generation y,male protagonist,slacker",,2011-04-06,"Blake Anderson,Adam Devine,Anders Holm",,https://m.media-amazon.com/images/M/MV5BMTkxNzQ0MDMyMF5BMl5BanBnXkFtZTgwNTYzMjQ2NzE@._V1_.jpg
4196848,Mr. Church,Unique friendship develops when a girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six month arrangement instead spans into fifteen years and creates a family bond that lasts...,32034,7.6,PG-13,"Comedy,Drama","interracial friendship,single mother,love interest,black man,african american",6240,2016-11-11,"Eddie Murphy,Britt Robertson,Natascha McElhone",Bruce Beresford,https://m.media-amazon.com/images/M/MV5BMzUyNDA5Njc4NV5BMl5BanBnXkFtZTgwMDI1Nzg4OTE@._V1_.jpg
5360952,The Hurricane Heist,Thieves attempt a massive heist against the U.S. Treasury as a Category 5 hurricane approaches one of its Mint facilities.,22865,5.1,C16,"Action,Adventure,Crime","hurricane,heist,category 5 hurricane,meteorologist,corrupt sheriff",6180,2018-03-30,"Toby Kebbell,Maggie Grace,Ryan Kwanten",Rob Cohen,https://m.media-amazon.com/images/M/MV5BMDg5YzMzZjYtMDI5My00MjdjLTlmZGEtM2E2ZWZlNGRjYzYyXkEyXkFqcGc@._V1_.jpg
10245072,Salem's Lot,"An author returns to his hometown of Jerusalem's Lot in search of inspiration for his next book, only to discover that the townspeople are being attacked by a bloodthirsty vampire.",29188,5.6,R,"Horror,Thriller","writer,small town,child vampire,stephen king adaptation,vampire",6840,2024-10-03,"Lewis Pullman,Makenzie Leigh,Jordan Preston Carter",Gary Dauberman,https://m.media-amazon.com/images/M/MV5BMTVhN2Y4NDAtYjFmMC00YjI3LTgyMTctYmNmZDhjZmU0MGQ0XkEyXkFqcGc@._V1_.jpg
1131724,2:22,"A man's life is derailed when an ominous pattern of events repeats itself in exactly the same manner every day, ending at precisely 2:22 p.m.",26155,5.7,PG-13,"Drama,Mystery,Romance","time for title,time loop,event repeating itself,obsessive love,man woman romance",5880,2017-07-07,"Michiel Huisman,Teresa Palmer,Sam Reid",Paul Currie,https://m.media-amazon.com/images/M/MV5BMjg0MDEzNzktNmI2OC00YzIxLWJhOGQtZWQ5ODQ1OWQ3YTQ5XkEyXkFqcGc@._V1_.jpg
19356262,Drive-Away Dolls,"Jamie regrets her breakup with her girlfriend, while Marian needs to relax. In search of a fresh start, they embark on an unexpected road trip to Tallahassee. Things quickly go awry when they cross paths with a group of inept crim...",20669,5.4,R,"Action,Comedy,Thriller","lesbian,lesbian protagonist,cunnilingus,road trip,female full frontal nudity",5040,2024-02-23,"Margaret Qualley,Geraldine Viswanathan,Beanie Feldstein",Ethan Coen,https://m.media-amazon.com/images/M/MV5BNDFmNzc4OGItNWRiZS00Mzc0LWE4MjgtNjMzZTEzN2ZjNWY5XkEyXkFqcGc@._V1_.jpg
106307,Arizona Dream,A young New Yorker goes to Arizona where he finds freedom to both love and dream.,46397,7.2,R,"Comedy,Drama,Fantasy","magical realism,arizona desert,desert,arizona territory,cake",8520,1993-01-06,"Johnny Depp,Jerry Lewis,Faye Dunaway",Emir Kusturica,https://m.media-amazon.com/images/M/MV5BZTE2N2JiYjUtZTQzMS00YjFjLTg4M2QtNzlkYTE2ZTdlNTA5XkEyXkFqcGc@._V1_.jpg
