fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
0063462,The Producers,A stage-play producer devises a plan to make money by producing a sure-fire flop.,61677,7.5,PG,"Comedy,Music","playwright,theater,national film registry,has been,adolf hitler spoof",5280,1968-11-10,"Zero Mostel,Gene Wilder,Dick Shawn",Mel Brooks,https://m.media-amazon.com/images/M/MV5BZWMyNThmZDgtNDZlMy00N2RiLWJlM2QtZTAzNjUxZDM5YmM0XkEyXkFqcGc@._V1_.jpg
1571222,A Dangerous Method,A look at how the intense relationship between Carl Jung and Sigmund Freud gives birth to psychoanalysis.,109602,6.4,R,"Biography,Drama,Romance","psychoanalysis,psychology,spanking a woman,friendship,dream interpretation",5940,2011-11-10,"Michael Fassbender,Keira Knightley,Viggo Mortensen",David Cronenberg,https://m.media-amazon.com/images/M/MV5BMTU5Mjk3NjgxMl5BMl5BanBnXkFtZTcwMDM5MjA5Ng@@._V1_.jpg
0365830,Tenacious D in The Pick of Destiny,"To become the greatest band of all time, two slackers, wannabe-rockers set out on a quest to steal a legendary guitar pick that gives its holders incredible guitar skills, from a maximum security Rock and Roll museum.",116508,6.8,R,"Adventure,Comedy,Music","lucifer morningstar character,bigfoot character,written by star,rock musical,band",5640,2006-11-22,"Jack Black,Kyle Gass,JR Reed",Liam Lynch,https://m.media-amazon.com/images/M/MV5BOGI1M2MwYzEtZmMwOC00NGUzLWIzMzYtOTczZWM3NDYwZTkyXkEyXkFqcGc@._V1_.jpg
5215952,Gokseong,"Soon after a stranger arrives in a little village, a mysterious sickness starts spreading. A policeman, drawn into the incident, is forced to solve the mystery in order to save his daughter.",87614,7.4,TV-MA,"Drama,Horror","village,investigation,shaman,priest,murder",9360,2016-05-12,"Jun Kunimura,Hwang Jung-min,Kwak Do-won",Na Hong-jin,https://m.media-amazon.com/images/M/MV5BODkwMTgxNjA2NF5BMl5BanBnXkFtZTgwMDc0OTcwOTE@._V1_.jpg
13146488,Peacemaker,"Picking up where Suicide Squad: Điệp Vụ Cảm Tử (2021) left off, Peacemaker returns home after recovering from his encounter with Bloodsport - only to discover that his freedom comes at a price.",142769,8.3,TV-MA,"Action,Adventure,Comedy","dc extended universe,peacemaker character,supervillain,eagle,dc comics",0,2022-01-13,"John Cena,Danielle Brooks,Freddie Stroma",,https://m.media-amazon.com/images/M/MV5BMzBiODIzY2ItNjJkYy00YmVkLTg2YzEtNjQyZjMxOWYyNDdjXkEyXkFqcGc@._V1_.jpg
0056687,What Ever Happened to Baby Jane?,"A former vaudeville child star torments her paraplegic sister, who eclipsed her as a movie star, in their decaying Hollywood mansion while desperately clinging to hopes of a comeback.",63863,8,Approved,"Drama,Horror,Thriller","sibling rivalry,child star,wheelchair,physical abuse,sister sister relationship",8040,1962-10-31,"Bette Davis,Joan Crawford,Victor Buono",Robert Aldrich,https://m.media-amazon.com/images/M/MV5BMmQ0MjAwOGUtZjUzNy00MzQ1LWJkZGYtNWNhOGVjNzA2MTRjXkEyXkFqcGc@._V1_.jpg
0104652,Kurenai no buta,"In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig.",106433,7.7,C13,"Animation,Adventure,Comedy","anthropomorphic pig,hero,pig,adriatic sea,airplane",5640,1992-07-18,"Shûichirô Moriyama,Tokiko Katô,Bunshi Katsura VI",Hayao Miyazaki,https://m.media-amazon.com/images/M/MV5BMmZjOGJmOGYtYjA4Mi00ZTc5LTk1MTUtOWZlNDg2YmNmMDYzXkEyXkFqcGc@._V1_.jpg
0203019,Men of Honor,"Carl Brashear is an ambitious sharecropper who joins the U.S. Navy to become the world's first black master diver. But as he works through diving training, the racist Master Chief sets out to make Carl's journey as difficult as po...",127244,7.2,R,"Biography,Drama","african american,racial discrimination,1960s,hatred,prosthetic leg",7740,2000-11-10,"Cuba Gooding Jr.,Robert De Niro,Charlize Theron",George Tillman Jr.,https://m.media-amazon.com/images/M/MV5BMDY2YzVjZDgtOTMxZi00ZDIzLWI0YjYtZDUxMTNhZWUyMTJjXkEyXkFqcGc@._V1_.jpg
0099371,Days of Thunder,A young hot-shot stock car driver gets his chance to compete at the top level.,98465,6.1,PG-13,"Action,Drama,Sport","ticklishness,cool,car racing,medical check up,medical examination",6420,1990-06-27,"Tom Cruise,Nicole Kidman,Robert Duvall",Tony Scott,https://m.media-amazon.com/images/M/MV5BNjM0NjgwYjAtMjQ3Mi00NDY1LTgwMDktZGJkOGRkMTBkMDA2XkEyXkFqcGc@._V1_.jpg
8772296,Euphoria,"Rue Bennett is a drug addict fresh from rehab, who's struggling to stay clean and make sense of her future. Her life changes drastically when she meets Jules Vaughn, a trans girl who recently moved to town following her parents' d...",260221,8.3,C18,Drama,"drug addict,sex scene,high school,male full frontal nudity,coming of age drama",0,2019-06-16,"Zendaya,Hunter Schafer,Jacob Elordi",,https://m.media-amazon.com/images/M/MV5BZjVlN2M2N2MtOWViZC00MzIxLTlhZWEtMTIwNDIwMzE3ZWJiXkEyXkFqcGc@._V1_.jpg
1751634,The Sandman,"Upon escaping after decades of imprisonment by a mortal wizard, Dream, the personification of dreams, sets about to reclaim his lost equipment.",180490,7.7,TV-MA,"Drama,Fantasy,Horror","dreaming,dream,based on comic,magic,kingdom",0,2022-08-05,"Tom Sturridge,Boyd Holbrook,Patton Oswalt",,https://m.media-amazon.com/images/M/MV5BYmQ3ZDMyNDYtMmFmMi00NWYwLTliYjUtYmU2OTFmMmE2YmRhXkEyXkFqcGc@._V1_.jpg
1655420,My Week with Marilyn,"Colin Clark, an employee of Sir Laurence Olivier, documents the tense interactions between Olivier and Marilyn Monroe during the production of The Prince and the Showgirl (1957).",90257,6.9,R,"Biography,Drama","marilyn monroe character,laurence olivier character,vivien leigh character,jack cardiff character,arthur miller character",5940,2011-11-25,"Michelle Williams,Eddie Redmayne,Kenneth Branagh",Simon Curtis,https://m.media-amazon.com/images/M/MV5BMTYzODYwOTIzOV5BMl5BanBnXkFtZTcwODE2NjAwNw@@._V1_.jpg
4016454,Supergirl,The adventures of Superman's cousin and her own superhero career.,131134,6.2,TV-PG,"Action,Adventure,Drama","superhero,based on comic book,dc arrowverse,superheroine,lesbian relationship",0,2015-10-26,"Melissa Benoist,Chyler Leigh,David Harewood",,https://m.media-amazon.com/images/M/MV5BZGM4MzY3NzYtYjViZS00MmE4LTgxZmMtNTZkNDM5MDIwMDg1XkEyXkFqcGc@._V1_.jpg
6053438,First Reformed,"A minister of a small congregation in upstate New York grapples with mounting despair brought on by tragedy, worldly concerns and a tormented past.",64048,7.1,R,"Drama,Mystery,Thriller","priest as protagonist,church,politics,depression,priest",6780,2018-06-08,"Ethan Hawke,Amanda Seyfried,Cedric The Entertainer",Paul Schrader,https://m.media-amazon.com/images/M/MV5BYTRkOTUxZDItNDU0OC00ODQzLWJkMWEtYjBiODViNGMyYjhjXkEyXkFqcGc@._V1_.jpg
1486185,Red Riding Hood,"Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure.",116952,5.4,PG-13,"Fantasy,Horror,Mystery","half sister,werewolf horror,whodunit,younger version of character,dumping a dead body in a lake",6000,2011-03-11,"Amanda Seyfried,Lukas Haas,Gary Oldman",Catherine Hardwicke,https://m.media-amazon.com/images/M/MV5BMTc4NjYyMzQ5MV5BMl5BanBnXkFtZTcwNjE5Mjc3NA@@._V1_.jpg
11315808,Joker: Folie à Deux,"Struggling with his dual identity, failed comedian Arthur Fleck meets the love of his life, Harley Quinn, while incarcerated at Arkham State Hospital.",123206,5.2,T18,"Musical,Thriller","joker character,singing,courtroom,sequel,harley quinn character",8280,2024-10-04,"Joaquin Phoenix,Lady Gaga,Brendan Gleeson",Todd Phillips,https://m.media-amazon.com/images/M/MV5BNTRlNmU1NzEtODNkNC00ZGM3LWFmNzQtMjBlMWRiYTcyMGRhXkEyXkFqcGc@._V1_.jpg
0395699,The Pacifier,"Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top...",102745,5.6,PG,"Action,Comedy,Drama","secret room,adult child friendship,nazi uniform,teenage boy,diaper change",5700,2005-09-16,"Vin Diesel,Brittany Snow,Max Thieriot",Adam Shankman,https://m.media-amazon.com/images/M/MV5BMTE5MTcxOTQxNl5BMl5BanBnXkFtZTYwMzk3Nzg2._V1_.jpg
0116409,The Ghost and the Darkness,A bridge engineer and an experienced old hunter begin a hunt for two lions after they start attacking local construction workers.,67091,6.8,R,"Adventure,Drama,Thriller","kiss,darkness,creature feature,nature horror,1890s",6600,1996-10-11,"Michael Douglas,Val Kilmer,Tom Wilkinson",Stephen Hopkins,https://m.media-amazon.com/images/M/MV5BN2RmY2IyNGMtMTE1Yi00ZmQ2LTllM2YtYzZmYzIzZmQ1ZTIxXkEyXkFqcGc@._V1_.jpg
0285531,Dreamcatcher,Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.,97678,5.5,R,"Drama,Horror,Sci-Fi","outer space,alien,derry maine,quarantine,mind palace",8160,2003-03-21,"Morgan Freeman,Thomas Jane,Jason Lee",Lawrence Kasdan,https://m.media-amazon.com/images/M/MV5BMjQ0MTc5MDItYTFmYy00ZTkxLWJhMmQtYTJkZTkxMTczNjIxXkEyXkFqcGc@._V1_.jpg
7493974,Bodyguard,"War veteran David Budd finds work as a police sergeant in the Royalty and Specialist Protection branch. He is assigned to protect the home secretary, the Rt. Hon. Julia Montague MP, a controversial and ambitious politician.",155354,8,TV-MA,"Crime,Drama,Thriller","terrorism,london england,police,terrorist,hairy chest",0,2018-08-26,"Richard Madden,Sophie Rundle,Vincent Franklin",,https://m.media-amazon.com/images/M/MV5BN2I0NWE2Y2QtM2I3YS00MzRlLThlMjAtMDViNGMwNjRhZjVlXkEyXkFqcGc@._V1_.jpg
0083972,Friday the 13th Part III,Jason Voorhees stalks a group of friends who have just arrived to spend the weekend at a cabin near Crystal Lake.,63024,5.6,R,"Horror,Thriller","serial killer,impalement,murdered with a machete,psychopath,masked man",5700,1982-08-13,"Dana Kimmell,Tracie Savage,Richard Brooker",Steve Miner,https://m.media-amazon.com/images/M/MV5BYzdkOWZiY2UtNjk0Zi00M2M4LWFjMjAtNGI4YmMzMTgyZTRmXkEyXkFqcGc@._V1_.jpg
5177120,The Ministry of Ungentlemanly Warfare,The British military recruits a small group of highly skilled soldiers to strike against German forces behind enemy lines during World War II.,117876,6.8,R,"Action,Comedy,War","minister,world war two,year 1939,black ops,gunfight",7320,2024-04-19,"Henry Cavill,Alan Ritchson,Alex Pettyfer",Guy Ritchie,https://m.media-amazon.com/images/M/MV5BYmIxODc5ZjMtYzZmZS00OTE5LThkZDktNWNmODNiZjFhMDgyXkEyXkFqcGc@._V1_.jpg
1095217,The Bad Lieutenant: Port of Call - New Orleans,Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.,82173,6.6,R,"Crime,Drama,Mystery","crack pipe,nude photograph,murder investigation,hallucination,envelope of money",7320,2009-12-11,"Nicolas Cage,Eva Mendes,Russell M. Haeuser",Werner Herzog,https://m.media-amazon.com/images/M/MV5BMTcyMzY0NTMzMF5BMl5BanBnXkFtZTcwMTc1MjY4Mg@@._V1_.jpg
1657507,Colombiana,A professional assassin seeks revenge for the murder of her parents.,109954,6.4,PG-13,"Action,Crime,Drama","assassin,drug lord,revenge,revenge killing,torture",6480,2011-09-23,"Zoe Saldana,Michael Vartan,Callum Blue",Olivier Megaton,https://m.media-amazon.com/images/M/MV5BMTM0NDI2NjgxNl5BMl5BanBnXkFtZTcwMTYyNjA3NQ@@._V1_.jpg
5691552,The Orville,"Set 400 years in the future, the crew of the U.S.S. Orville continue their mission of exploration, navigating both the mysteries of the universe, and the complexities of their own interpersonal relationships.",103032,8,TV-14,"Adventure,Comedy,Drama","goo,spaceship,ex husband ex wife relationship,space battle,alien",0,2017-09-10,"Seth MacFarlane,Adrianne Palicki,Penny Johnson Jerald",,https://m.media-amazon.com/images/M/MV5BMWU4MDAxMDktNTBjZi00ZTg3LWEzYzItZjkyMjNhMWViMTcwXkEyXkFqcGc@._V1_.jpg
11057302,Madame Web,"Forced to confront her past, Cassandra Webb, a Manhattan paramedic that may have clairvoyant abilities, forms a relationship with three young women destined for powerful futures, if they can survive their threatening present.",93614,4,T13,"Action,Adventure,Sci-Fi","based on comic,based on comic book,sony spiderverse,superheroine,madame web character",6960,2024-02-14,"Dakota Johnson,Sydney Sweeney,Isabela Merced",S.J. Clarkson,https://m.media-amazon.com/images/M/MV5BODViOTZiOTQtOTc4ZC00ZjUxLWEzMjItY2ExMmNlNDliNjE4XkEyXkFqcGc@._V1_.jpg
0367089,The Squid and the Whale,Follows two young boys dealing with their parents' divorce in Brooklyn in the 1980s.,91879,7.3,R,"Comedy,Drama","divorce,adultery,writer,joint custody,infidelity",4860,2005-12-16,"Owen Kline,Jeff Daniels,Laura Linney",Noah Baumbach,https://m.media-amazon.com/images/M/MV5BNmRkNmRiMDQtOWJmZS00OWQ0LThlZDQtNDRkYmEzMjQyZGZjXkEyXkFqcGc@._V1_.jpg
13375076,The Pope's Exorcist,"In 1987, Gabriel Amorth, the Vatican's leading exorcist, investigates the demonic possession of an American boy in Spain, and discovers a secret the Vatican has tried to keep buried for centuries.",91479,6.1,C18,"Horror,Thriller","exorcism,possessed child,supernatural horror,exorcist,female topless nudity",6180,2023-04-05,"Russell Crowe,Daniel Zovatto,Alexandra Essoe",Julius Avery,https://m.media-amazon.com/images/M/MV5BMWFhZGRiNjItNjAzNC00NjdlLTk5YWUtOTNkNzYwMTE4YzA3XkEyXkFqcGc@._V1_.jpg
0186566,Space Cowboys,"When retired engineer Frank Corvin is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.",87769,6.5,PG-13,"Action,Adventure,Thriller","space shuttle,astronaut,satellite,flight simulator,one last job",7800,2000-10-13,"Clint Eastwood,Tommy Lee Jones,Donald Sutherland",Clint Eastwood,https://m.media-amazon.com/images/M/MV5BMTk4NzAwOTkwMF5BMl5BanBnXkFtZTYwMDM3MTM3._V1_.jpg
20215968,Hit Man,"A professor moonlighting as a hit man of sorts for his city police department, descends into dangerous, dubious territory when he finds himself attracted to a woman who enlists his services.",100602,6.8,R,"Comedy,Crime,Romance","police,pretending to be a hitman,hitman,plastic bag over head,police protagonist",6900,2024-06-07,"Glen Powell,Adria Arjona,Austin Amelio",Richard Linklater,https://m.media-amazon.com/images/M/MV5BNzFhMDZmYTctOTNmZi00MjVjLThkNGItMTJhOTI2NDkzMTFiXkEyXkFqcGc@._V1_.jpg
8806524,Star Trek: Picard,Follow-up series to Star Trek: The Next Generation (1987) and Star Trek: Báo Ứng (2002) that centers on Jean-Luc Picard in the next chapter of his life.,97027,7.5,TV-MA,"Action,Adventure,Drama","star trek,24th century,reference to star trek first contact,cbs all access,shared universe",0,2020-01-23,"Patrick Stewart,Michelle Hurd,Jeri Ryan",,https://m.media-amazon.com/images/M/MV5BODEzZWRiYWQtYjMwYi00YThhLWE4OWEtMzY2MWMxNWNhYzY5XkEyXkFqcGc@._V1_.jpg
8580274,Eurovision Song Contest: The Story of Fire Saga,"When aspiring musicians Lars and Sigrit are given the opportunity to represent their country at the world's biggest song competition, they finally have a chance to prove that any dream worth having is a dream worth fighting for.",104719,6.5,PG-13,"Comedy,Music","musician,singer,contest,song contest,competition",7380,2020-06-26,"Will Ferrell,Rachel McAdams,Dan Stevens",David Dobkin,https://m.media-amazon.com/images/M/MV5BMTFhODlhMGMtNTA4Yy00MjNhLWFiNjMtMTFkMjRkN2FmMjAyXkEyXkFqcGc@._V1_.jpg
2013293,Kaze tachinu,"Jiro Horikoshi studies assiduously to fulfill his aim of becoming an aeronautical engineer. As WWII begins, fighter aircraft designed by him end up getting used by the Japanese Empire against its foes.",103240,7.8,PG-13,"Animation,Biography,Drama","1930s,earthquake,japan,tuberculosis,aeronautics engineer",7560,2013-07-20,"Hideaki Anno,Hidetoshi Nishijima,Miori Takimoto",Hayao Miyazaki,https://m.media-amazon.com/images/M/MV5BMTU4NDg0MzkzNV5BMl5BanBnXkFtZTgwODA3Mzc1MDE@._V1_.jpg
0219699,The Gift,"Annabelle Wilson, a woman with psychic abilities, tries to find Jessica King, a young socialite who has mysteriously disappeared. While the search continues, she starts to suspect the townspeople.",76569,6.7,R,"Drama,Fantasy,Horror","abusive husband,clairvoyant,psychic,premonition,psychic power",6720,2001-01-19,"Cate Blanchett,Katie Holmes,Keanu Reeves",Sam Raimi,https://m.media-amazon.com/images/M/MV5BNDlhOWFhNTctMTNiYS00NjEwLWJjNDQtMmEyOWZhZTA0YjgyXkEyXkFqcGc@._V1_.jpg
2301451,Ozymandias,Everyone copes with radically changed circumstances.,234144,10,TV-14,"Crime,Drama,Thriller","death of brother in law,death of major character,fighting over a knife,coordinates,duct tape bandage",2820,2013-09-15,"Bryan Cranston,Anna Gunn,Aaron Paul",Rian Johnson,https://m.media-amazon.com/images/M/MV5BMTU1MjEwNjQ4MF5BMl5BanBnXkFtZTgwNzI2MTU5NTM@._V1_.jpg
0387898,Caché,A married couple is terrorized by a series of surveillance videotapes left on their front porch.,86939,7.3,R,"Drama,Mystery,Thriller","videotape,suicide by slitting one's throat,hidden camera,guilt,killing an animal",7020,2005-10-05,"Daniel Auteuil,Juliette Binoche,Maurice Bénichou",Michael Haneke,https://m.media-amazon.com/images/M/MV5BYmRiMDFkZmMtYmVkMC00MDFhLTg5YTUtNTk3M2IxNGMwZGRmXkEyXkFqcGc@._V1_.jpg
0074156,Assault on Precinct 13,"A Highway Patrol Officer, two criminals and a station secretary defend a defunct Los Angeles precinct office against a siege by a bloodthirsty street gang.",57411,7.3,R,"Action,Crime,Thriller","street gang,power outage,social decay,inner city,mauser c96 pistol",5460,1976-11-05,"Austin Stoker,Darwin Joston,Laurie Zimmer",John Carpenter,https://m.media-amazon.com/images/M/MV5BMjUzZmI1YjUtMDlhOS00MGQ1LTgxZWYtOWFhZGE0NTIyNWZlXkEyXkFqcGc@._V1_.jpg
0472181,The Smurfs,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City.",98903,5.4,PG,"Animation,Adventure,Comedy","based on comic book,taxi,candle,blanket,jail",6180,2011-08-05,"Hank Azaria,Katy Perry,Jonathan Winters",Raja Gosnell,https://m.media-amazon.com/images/M/MV5BNGJlMmU1ZDUtYTg4OC00NGY0LTgwMjktYjkzYjNjMWU0ZjJmXkEyXkFqcGc@._V1_.jpg
0168629,Dancer in the Dark,An Eastern European US immigrant with a love for musicals has to cope with the gradual loss of her vision.,118978,7.9,R,"Crime,Drama,Musical","factory,czech immigrant,tragedy,blindness,daydream",8400,2000-09-01,"Björk,Catherine Deneuve,David Morse",Lars von Trier,https://m.media-amazon.com/images/M/MV5BMDg3NWFlYWEtZjQ3Ny00Y2ZjLWI3ZWYtN2ZmMDA4MThkZTg2XkEyXkFqcGc@._V1_.jpg
8110652,Bodies Bodies Bodies,"When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly.",80532,6.2,R,"Comedy,Horror,Mystery","rain,party,hurricane,whodunit,mansion",5640,2022-08-12,"Amandla Stenberg,Maria Bakalova,Myha'la",Halina Reijn,https://m.media-amazon.com/images/M/MV5BYmFlMTFlNjMtYzFlNy00ZjI4LTkwYmItZjA4MzFmMDJlOWQzXkEyXkFqcGc@._V1_.jpg
