fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
0765476,Meet Dave,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",44415,5.1,PG,"Adventure,Comedy,Family","frog,pet frog,frog croaking,fbi federal bureau of investigation,slimehouse",5400,2008-07-11,"Eddie Murphy,Elizabeth Banks,Gabrielle Union",Brian Robbins,https://m.media-amazon.com/images/M/MV5BOTMyMDVkMDEtNzc1Yy00ZDA0LWJkNDMtZmFmN2I5MGIzMzhhXkEyXkFqcGc@._V1_.jpg
0181739,Osmosis Jones,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",39591,6.3,PG,"Animation,Action,Adventure","white blood cell,two word title,close up of eye,wisecrack humor,cancer",5700,2001-08-10,"Laurence Fishburne,Chris Rock,David Hyde Pierce","Bobby Farrelly,Peter Farrelly",https://m.media-amazon.com/images/M/MV5BYWRkZWE3M2YtMjI0MC00ODk2LThhYTktN2ZmM2RiMTJiZGYwXkEyXkFqcGc@._V1_.jpg
14544192,Bo Burnham: Inside,"A musical comedy special shot and performed by Bo Burnham, alone, over the course of a very unusual year.",56242,8.6,C16,"Documentary,Comedy,Drama","reference to the covid 19 pandemic,one man show,comedian,stand up comedian,reference to the internet",5220,2021-05-30,Bo Burnham,Bo Burnham,https://m.media-amazon.com/images/M/MV5BYjY5NzI4YWMtM2ZmYy00MzhlLThhZjctOGViOWQyYzRlOGExXkEyXkFqcGc@._V1_.jpg
4477976,Superstore,A look at the lives of employees at a big box store.,73673,7.9,TV-14,Comedy,"store,boss employee relationship,christian man,gay,lgbt",0,2015-11-30,"Ben Feldman,Lauren Ash,Colton Dunn",,https://m.media-amazon.com/images/M/MV5BZTAyMWQ4MjAtMjYyOC00YmM0LTg4OWQtZjIzYzY0NzAyZGM2XkEyXkFqcGc@._V1_.jpg
0098546,UHF,"An unemployed visionary becomes the manager of a local television station. The station becomes a success, with all sorts of hilarious sight gags and wacky humor.",32516,6.9,PG-13,"Comedy,Sci-Fi","television station,telethon,satire,spoof,gag humor",5820,1989-07-21,"'Weird Al' Yankovic,Victoria Jackson,Kevin McCarthy",Jay Levey,https://m.media-amazon.com/images/M/MV5BMzE4ZWNiNDctMjY3MS00ZWNlLWFlMmQtZDE1OTg4NjczNjViXkEyXkFqcGc@._V1_.jpg
0455960,The Hitcher,A couple from college get caught in a dangerous game of cat and mouse with a psychopathic hitchhiker and the police after witnessing a murder and being framed.,46314,5.6,R,"Crime,Thriller","college student,psychopath,on the road,serial killer,police station",5040,2007-01-19,"Sean Bean,Sophia Bush,Zachary Knighton",Dave Meyers,https://m.media-amazon.com/images/M/MV5BMTIwOTA3NzI4NF5BMl5BanBnXkFtZTcwNjY2ODA0MQ@@._V1_.jpg
0157246,Will & Grace,"Gay lawyer Will and straight interior designer Grace share a New York City apartment. Their best friends are gleeful and proud gay Jack and charismatic, filthy-rich, amoral socialite Karen.",61594,7.4,TV-PG,"Comedy,Romance","best friend,gay friend,gay,new york city,gay straight relations",0,1998-09-21,"Eric McCormack,Debra Messing,Megan Mullally",,https://m.media-amazon.com/images/M/MV5BNDMwOTExZGUtNjFiMS00MzljLWJhMzYtYWFhMDUzOWUyYjMwXkEyXkFqcGc@._V1_.jpg
0004972,The Birth of a Nation,"The Stoneman family finds its friendship with the Camerons affected by the Civil War, both fighting in opposite armies. The development of the war in their lives plays through to Lincoln's assassination and the birth of the Ku Klu...",26956,6.1,TV-PG,"Drama,War","ku klux klan,reconstruction era,american civil war,1860s,lincoln assassination",11700,1915-03-21,"Lillian Gish,Mae Marsh,Henry B. Walthall",D.W. Griffith,https://m.media-amazon.com/images/M/MV5BMzg3ZDMxMzUtNTQyNi00MzdiLTg5ZmUtZmJkODcwN2Y1NGMyXkEyXkFqcGc@._V1_.jpg
2317225,The Machine,"In efforts to construct perfect android killing machines in a war against China, UK scientists exceed their goal and create a sentient robot.",32325,6,R,"Action,Drama,Sci-Fi","android,artificial intelligence,soldier,military training,secret laboratory",5460,2014-03-21,"Toby Stephens,Caity Lotz,Denis Lawson",Caradog W. James,https://m.media-amazon.com/images/M/MV5BMTUwMDg1NTk1OV5BMl5BanBnXkFtZTgwMzAyNDczMTE@._V1_.jpg
0108071,The Secret Garden,"A young, recently-orphaned girl is sent to England after living in India all of her life. Once there, she begins to explore her new, seemingly-isolated surroundings, and its secrets.",45804,7.3,G,"Drama,Family,Fantasy","costume drama,garden,english garden,robin,mansion",6060,1993-08-13,"Kate Maberly,Maggie Smith,Heydon Prowse",Agnieszka Holland,https://m.media-amazon.com/images/M/MV5BNjgyMGI3OTQtYWFjOS00OGNkLTg4NTktMDI4ZWMwODk5ODU5XkEyXkFqcGc@._V1_.jpg
0278731,Spider,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",41809,6.7,R,"Drama,Mystery,Thriller","semen,ejaculation,england,europe,hand covered in semen",5880,2002-12-13,"Ralph Fiennes,Miranda Richardson,Gabriel Byrne",David Cronenberg,https://m.media-amazon.com/images/M/MV5BOTllODI2MWUtMDM2Mi00OTVkLTgyZWItOGFlZGQyZTRmZjhjXkEyXkFqcGc@._V1_.jpg
0104187,Encino Man,"When they find a frozen caveman in their back yard, two high school outcasts thaw him and introduce him to modern life while he in turn gets them to actually enjoy life.",46237,5.8,PG,Comedy,"earthquake,slacker,caveman,high school,swimming pool",5280,1992-05-22,"Sean Astin,Brendan Fraser,Pauly Shore",Les Mayfield,https://m.media-amazon.com/images/M/MV5BOTU2YjIyOGQtYzUyYi00NjgxLTk1NTItOWRjMzljYmIyNTI0XkEyXkFqcGc@._V1_.jpg
1639426,Udaan,"Expelled from his school, a 16-year old boy returns home to his abusive and oppressive father.",48040,8.1,Not Rated,Drama,"friendship,character repeats someone else's dialogue,engineering college,authoritarian,boarding school",8040,2010-07-16,"Rajat Barmecha,Ronit Roy,Manjot Singh",Vikramaditya Motwane,https://m.media-amazon.com/images/M/MV5BNzgxMzExMzUwNV5BMl5BanBnXkFtZTcwMDc2MjUwNA@@._V1_.jpg
11152168,IF,A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.,50534,6.4,P,"Animation,Comedy,Drama","imaginary friend,imagination,child protagonist,childhood,surrealism",6240,2024-05-17,"Cailey Fleming,Ryan Reynolds,John Krasinski",John Krasinski,https://m.media-amazon.com/images/M/MV5BYjFiY2U2NjUtMWIxMy00NjJkLWI3OTItYzM3MzBlZDkyMDNkXkEyXkFqcGc@._V1_.jpg
0118360,Johnny Bravo,"The misadventures of a dumb blond egomaniac who severely overestimates his own manliness and his supposed ""success"" with women.",40234,7.2,TV-Y7,"Animation,Adventure,Comedy","supernatural power,egomaniac,johnny bravo character,male protagonist,womanizer",0,1997-07-07,"Jeff Bennett,Brenda Vaccaro,Mae Whitman",,https://m.media-amazon.com/images/M/MV5BNWE2MjYwZGUtZGJlNS00MWZkLTg1OGQtNzI4YzQ3ZmYxZmY5XkEyXkFqcGc@._V1_.jpg
0028010,My Man Godfrey,A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.,27112,7.9,Approved,"Comedy,Drama,Romance","butler,homelessness,poverty,class differences,great depression",5640,1936-09-06,"William Powell,Carole Lombard,Alice Brady",Gregory La Cava,https://m.media-amazon.com/images/M/MV5BMTVlOTFjMzQtNGJmNy00ZTUwLTgwNWUtZWUyMzY2MGU3MjU4XkEyXkFqcGc@._V1_.jpg
0038574,Great Expectations,"A humble orphan boy in 1810s Kent is given the opportunity to go to London and become a gentleman, with the help of an unknown benefactor.",27009,7.8,Approved,"Adventure,Drama,Mystery","benefactor,orphan,1820s,snob,convict",7080,1946-12-24,"John Mills,Valerie Hobson,Tony Wager",David Lean,https://m.media-amazon.com/images/M/MV5BOTFjNzIyYTYtMjVjOS00NzQ2LWIyMTUtMzlhNGIwZDU1MTdiXkEyXkFqcGc@._V1_.jpg
4048272,Toni Erdmann,A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO's life coach.,52928,7.3,R,"Comedy,Drama","father daughter relationship,father daughter conflict,ambitious woman,estranged daughter,female full frontal nudity",9720,2016-07-14,"Sandra Hüller,Peter Simonischek,Michael Wittenborn",Maren Ade,https://m.media-amazon.com/images/M/MV5BODNiNmE5OWMtNDAxMy00YTQzLThjMGItMTAwOTNlNGM2ZDlhXkEyXkFqcGc@._V1_.jpg
3833480,The Outpost,A small team of U.S. soldiers battles against hundreds of Taliban fighters in Afghanistan.,43738,6.8,R,"Action,Drama,History","taliban,afghanistan,based on true story,battle,sniper",7380,2020-07-03,"Scott Eastwood,Caleb Landry Jones,Orlando Bloom",Rod Lurie,https://m.media-amazon.com/images/M/MV5BNTQyZDhkYWYtMDE3YS00NWEyLWI1YWYtOTg4YzM5MTM1YTE0XkEyXkFqcGc@._V1_.jpg
0219854,The Kid,"An unhappy, disliked image consultant gets a second shot at life when he is mysteriously confronted by an eight-year-old version of himself.",44994,6.1,PG,"Comedy,Family,Fantasy","larry king character,year 1968,year 2000,watching tv,moral",6240,2000-07-07,"Bruce Willis,Spencer Breslin,Emily Mortimer",Jon Turteltaub,https://m.media-amazon.com/images/M/MV5BY2NkNTZhMDItNGJmYy00MmNkLTk1N2MtMTQ3MDFjYTcwZGI4XkEyXkFqcGc@._V1_.jpg
1529572,Trust,A teenage girl is targeted by an online sexual predator.,44832,6.9,R,"Crime,Drama,Mystery","lying about age,internet chat,adult pretends to be a teenager,teenager,internet grooming",6360,2011-04-28,"Clive Owen,Catherine Keener,Liana Liberato",David Schwimmer,https://m.media-amazon.com/images/M/MV5BMzM2Mjc0Nzc4NF5BMl5BanBnXkFtZTcwNDk0MjY0NA@@._V1_.jpg
0257516,Cursed,"A werewolf loose in Los Angeles changes the lives of three young adults who, after being mauled by the beast, learn they must kill it in order to avoid becoming werewolves themselves.",35832,5.1,PG-13,"Comedy,Horror,Mystery","gay,cult director,cult film,gay athlete,werewolf horror",5820,2005-02-25,"Christina Ricci,Jesse Eisenberg,Portia de Rossi",Wes Craven,https://m.media-amazon.com/images/M/MV5BOGU5Y2NlNzAtMGM1NS00NGQ0LThiOWYtZjBmMDRiZWViZGNhXkEyXkFqcGc@._V1_.jpg
2268016,Magic Mike XXL,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",62203,5.6,R,"Comedy,Drama,Music","stripper,male bonding,nightclub,male stripper,dancing",6900,2015-07-03,"Channing Tatum,Joe Manganiello,Matt Bomer",Gregory Jacobs,https://m.media-amazon.com/images/M/MV5BNDMyODU3ODk3Ml5BMl5BanBnXkFtZTgwNDc1ODkwNjE@._V1_.jpg
0123964,Life,"In 1932, two strangers are wrongfully convicted and develop a strong friendship in prison that lasts them through the 20th century.",56455,6.8,R,"Comedy,Crime,Drama","passage of time,unjust incarceration,faking one's own death,murder,old man",6480,1999-04-16,"Eddie Murphy,Martin Lawrence,Obba Babatundé",Ted Demme,https://m.media-amazon.com/images/M/MV5BMzE2NTgwYjAtMDMwNy00NWI3LWE3MTktNDE3NGExMzBiMGI1XkEyXkFqcGc@._V1_.jpg
0112883,Don Juan DeMarco,"A psychiatrist must cure a young patient who presents himself as Don Juan, the world's greatest lover.",53948,6.7,PG-13,"Comedy,Drama,Romance","psychiatrist,mistaken identity,fantasy becomes reality,sex scene,attempted suicide",5820,1995-04-07,"Johnny Depp,Marlon Brando,Faye Dunaway",Jeremy Leven,https://m.media-amazon.com/images/M/MV5BMTFjOWJhYjUtNjllYi00MDdkLWJjYTMtNTNlNjJlMDVmZGJlXkEyXkFqcGc@._V1_.jpg
0179626,15 Minutes,A homicide detective and a fire marshal must stop a pair of murderers who commit videotaped crimes to become media darlings.,52448,6.1,R,"Action,Crime,Drama","criminal,detective,media,camera,homicide",7200,2001-07-26,"Robert De Niro,Edward Burns,Kelsey Grammer",John Herzfeld,https://m.media-amazon.com/images/M/MV5BOTg5MDc1N2YtYWYxOS00ZGU4LTgyOWUtNjM5ZDkzZjg0YjdlXkEyXkFqcGc@._V1_.jpg
0416044,Mongol,The story recounts the early life of Genghis Khan who was a slave before going on to conquer half the world in 1206.,49942,7.2,R,"Action,Biography,Drama","genghis khan,mongolia,12th century,slave,warlord",7560,2007-09-20,"Tadanobu Asano,Amadu Mamadakov,Khulan Chuluun",Sergei Bodrov,https://m.media-amazon.com/images/M/MV5BOTc3ZmVhYTYtZjk5OC00ZjdlLTkzNjItZGFjM2JmZjIzMGMzXkEyXkFqcGc@._V1_.jpg
2591814,Koto no ha no niwa,"On a rainy morning in Tokyo, 15-year-old Takao, an aspiring shoemaker, decides to skip class to sketch designs in a beautiful garden. This is where he meets Yukari, a beautiful yet mysterious woman. They strike an unlikely friends...",55085,7.4,TV-14,"Animation,Drama,Romance","rain,older woman younger man relationship,unrequited love,raining cats and dogs,love knows no boundaries",2760,2013-05-31,"Miyu Irino,Kana Hanazawa,Fumi Hirano",Makoto Shinkai,https://m.media-amazon.com/images/M/MV5BYjdiMDdlMDItOGM4Ny00YmE4LTk0MTEtMGRhM2Y4OWZkZDZkXkEyXkFqcGc@._V1_.jpg
0851851,Terminator: The Sarah Connor Chronicles,"Set after the events in Kẻ Hủy Diệt 2: Ngày Phán Xét (1991), Sarah Connor and her son, John, try to stay under-the-radar from the government, as they plot to destroy the computer network, Skynet, in hopes of preventing Armageddon.",63726,7.6,TV-PG,"Action,Drama,Fantasy","robot,based on film,evil robot,bald man,flash forward",0,2008-01-13,"Lena Headey,Thomas Dekker,Summer Glau",,https://m.media-amazon.com/images/M/MV5BMjMwYTA0YWItNmFhOS00OGE1LTkzODMtMjU2NjRjNWE5YmFlXkEyXkFqcGc@._V1_.jpg
1924245,Cry Macho,"A one-time rodeo star and washed-up horse breeder takes a job to bring a man's young son home and away from his alcoholic mom. On their journey, the horseman finds redemption through teaching the boy what it means to be a good man.",34558,5.7,PG-13,Drama,"kidnapping,neo western,rodeo star,contemporary western,modern western",6240,2021-09-17,"Clint Eastwood,Dwight Yoakam,Daniel V. Graulau",Clint Eastwood,https://m.media-amazon.com/images/M/MV5BMGFlMmMxNDAtZTdkNS00ODQ0LWI0ZWEtMzU0NjE4N2Y2YjJmXkEyXkFqcGc@._V1_.jpg
1410063,Jin ling shi san chai,"An American finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety.",56549,7.5,R,"Drama,History,Romance","food shortage,starving child,attempted rape,abusive stepfather,sexual abuse",8760,2011-12-16,"Christian Bale,Ni Ni,Xinyi Zhang",Yimou Zhang,https://m.media-amazon.com/images/M/MV5BMjE3OTUzODA3Ml5BMl5BanBnXkFtZTcwNDk5NTUyNw@@._V1_.jpg
0423866,Binjip,A transient young man breaks into empty homes to partake of the vacationing residents' lives for a few days.,59254,7.9,R,"Crime,Drama,Romance","abusive husband,motorcycle,golf,squatter,drifter",5280,2004-10-15,"Lee Seung-yun,Jae Hee,Hyuk-ho Kwon",Kim Ki-duk,https://m.media-amazon.com/images/M/MV5BMTM1ODIwNzM5OV5BMl5BanBnXkFtZTcwNjk5MDkyMQ@@._V1_.jpg
15435876,The Penguin,"Following the events of Batman: Vạch Trần Sự Thật (2022), Oz Cobb, a.k.a. the Penguin, makes a play to seize the reins of the crime world in Gotham.",137951,8.7,TV-MA,"Crime,Drama","villain,prequel,spin off,origin story,supervillain",0,2024-09-19,"Colin Farrell,Cristin Milioti,Rhenzy Feliz",,https://m.media-amazon.com/images/M/MV5BYmU3MzYzOWEtOTdkZi00YzA1LTliMzQtNDdiZDBjY2FiNmFlXkEyXkFqcGc@._V1_.jpg
0071129,Amarcord,A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.,48014,7.8,R,"Comedy,Drama","group of friends,horniness,confession,staring at a woman's cleavage,one breast exposed",7380,1973-12-18,"Magali Noël,Bruno Zanin,Pupella Maggio",Federico Fellini,https://m.media-amazon.com/images/M/MV5BMDFiMDIwMjQtNGFjYS00YTNiLTk5MjctZDYxMmRiNDUyNDZjXkEyXkFqcGc@._V1_.jpg
0114319,Sabrina,"An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it.",45354,6.3,PG,"Comedy,Drama,Romance","character name as title,car,british car,bentley motor vehicle,bentley the car",7620,1995-12-15,"Harrison Ford,Julia Ormond,Greg Kinnear",Sydney Pollack,https://m.media-amazon.com/images/M/MV5BNGZiMmM3YjEtZmQ3Zi00OTQxLTk5MGQtOTBhMDM1MWVkNzFmXkEyXkFqcGc@._V1_.jpg
0089886,Real Genius,"An uptight teenage prodigy enters a top engineering college, but feels awkward among the freewheeling students. When a professor aims to turn their laser project into a military weapon, he and his offbeat roommate plot to ruin the...",38578,6.9,PG,"Comedy,Romance,Sci-Fi","nerd,secret door,high school,pool party,science fair",6480,1985-08-07,"Val Kilmer,Stacy Peralta,Daniel Ades",Martha Coolidge,https://m.media-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@._V1_.jpg
0044008,Scrooge,"Ebenezer Scrooge, a curmudgeonly, miserly businessman, has no time for sentimentality and largely views Christmas as a waste of time. However, this Christmas Eve, he will be visited by three spirits who will show him the error of ...",26422,8.1,Approved,"Drama,Family,Fantasy","christmas,greed,ghost,scrooge,miser",5160,1951-11-30,"Alastair Sim,Jack Warner,Kathleen Harrison",Brian Desmond Hurst,https://m.media-amazon.com/images/M/MV5BNTlmMzgzNTctOWY0ZS00M2Q2LTk5NjYtM2ZiNTFjZTBjYzM0XkEyXkFqcGc@._V1_.jpg
0047849,Bad Day at Black Rock,"Following World War II, a one-armed stranger arrives in a tiny California desert town, but finds the residents hostile and protecting a terrible secret they want to keep hidden, by violent means if necessary.",24840,7.7,Approved,"Crime,Drama,Mystery","world war two veteran,cover up,guilt,secret,murder",4860,1955-02-13,"Spencer Tracy,Robert Ryan,Anne Francis",John Sturges,https://m.media-amazon.com/images/M/MV5BYjAwMDRkNmYtZTMwNy00Y2NiLTgwNTYtZDljZDRlMjA5NTBlXkEyXkFqcGc@._V1_.jpg
0119223,Great Expectations,Modernization of Charles Dickens' classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,57805,6.8,R,"Drama,Romance","estella character,whiskey,orphan,singer,singing",6660,1998-01-30,"Ethan Hawke,Gwyneth Paltrow,Hank Azaria",Alfonso Cuarón,https://m.media-amazon.com/images/M/MV5BMjY2MTVhYmQtNDk0MS00MjFjLTkwNjItYzJhMjFiODllYzk1XkEyXkFqcGc@._V1_.jpg
5208252,Operation Finale,A team of secret agents sets out to track down the Nazi officer who masterminded the Holocaust.,50158,6.6,PG-13,"Biography,Drama,History","year 1954,year 1960,year 1944,holocaust,year 1939",7320,2018-08-29,"Oscar Isaac,Ben Kingsley,Mélanie Laurent",Chris Weitz,https://m.media-amazon.com/images/M/MV5BZmNiNmQxODktNjhhZS00MTU3LWI2NmYtZDdkMDQyYjY0Y2RlXkEyXkFqcGc@._V1_.jpg
1641349,Terra Nova,"Centers on the Shannons, an ordinary family from 2149 when the planet is dying, who are transported back 85 million years to prehistoric Earth where they join Terra Nova, a colony of humans with a second chance to build a civiliza...",86997,6.7,TV-14,"Adventure,Drama,Mystery","time travel,colony,human colony,alternate universe,time travel sci fi",0,2011-09-26,"Jason O'Mara,Shelley Conn,Christine Adams",,https://m.media-amazon.com/images/M/MV5BMjIxNTQ4OTQ2OV5BMl5BanBnXkFtZTcwMzA3OTQzNg@@._V1_.jpg
0926129,Prom Night,"Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.",38695,3.9,PG-13,Horror,"prom,sexual predator,sex offender,pedophilia,child molester",5280,2008-04-11,"Brittany Snow,Scott Porter,Jessica Stroup",Nelson McCormick,https://m.media-amazon.com/images/M/MV5BZmFmYzZiZGQtNDYzYi00NjYxLWE3NTgtOTYyMWI3MTI5YTUzXkEyXkFqcGc@._V1_.jpg
